,zip,statecode,county,city_town,climate.Zone,city,state,latitude,longitude
297,01834,MA,ESSEX,GROVELAND,5A,Groveland,MA,42.750691,-71.02487
298,01835,MA,ESSEX,HAVERHILL,5A,Haverhill,MA,42.757767,-71.08518
299,01840,MA,ESSEX,LAWRENCE,5A,Lawrence,MA,42.706941,-71.16181
300,01841,MA,ESSEX,LAWRENCE,5A,Lawrence,MA,42.71159,-71.16667
301,01842,MA,ESSEX,LAWRENCE,5A,Lawrence,MA,42.635443,-70.879123
302,01843,MA,ESSEX,LAWRENCE,5A,Lawrence,MA,42.691091,-71.16078
303,01844,MA,ESSEX,METHUEN,5A,Methuen,MA,42.73004,-71.17935
304,01845,MA,ESSEX,NORTH ANDOVER,5A,North Andover,MA,42.683841,-71.11171
305,01850,MA,MIDDLESEX,LOWELL,5A,Lowell,MA,42.655791,-71.30504
306,01851,MA,MIDDLESEX,LOWELL,5A,Lowell,MA,42.630915,-71.33238
307,01852,MA,MIDDLESEX,LOWELL,5A,Lowell,MA,42.634112,-71.29849
308,01853,MA,MIDDLESEX,LOWELL,5A,Lowell,MA,42.446396,-71.459405
309,01854,MA,MIDDLESEX,LOWELL,5A,Lowell,MA,42.649758,-71.33348
310,01860,MA,ESSEX,MERRIMAC,5A,Merrimac,MA,42.834246,-71.00207
311,01862,MA,MIDDLESEX,NORTH BILLERICA,5A,North Billerica,MA,42.573592,-71.2911
312,01863,MA,MIDDLESEX,NORTH CHELMSFORD,5A,North Chelmsford,MA,42.634199,-71.39322
313,01864,MA,MIDDLESEX,NORTH READING,5A,North Reading,MA,42.583436,-71.0982
314,01865,MA,MIDDLESEX,NUTTING LAKE,5A,Nutting Lake,MA,42.446396,-71.459405
315,01866,MA,MIDDLESEX,PINEHURST,5A,Pinehurst,MA,42.446396,-71.459405
316,01867,MA,MIDDLESEX,READING,5A,Reading,MA,42.52585,-71.10993
317,01876,MA,MIDDLESEX,TEWKSBURY,5A,Tewksbury,MA,42.601684,-71.22071
318,01879,MA,MIDDLESEX,TYNGSBORO,5A,Tyngsboro,MA,42.671589,-71.41694
319,01880,MA,MIDDLESEX,WAKEFIELD,5A,Wakefield,MA,42.501345,-71.07132
320,01885,MA,ESSEX,WEST BOXFORD,5A,West Boxford,MA,42.635443,-70.879123
321,01886,MA,MIDDLESEX,WESTFORD,5A,Westford,MA,42.592086,-71.43754
322,01887,MA,MIDDLESEX,WILMINGTON,5A,Wilmington,MA,42.558576,-71.17031
323,01888,MA,MIDDLESEX,WOBURN,5A,Woburn,MA,42.446396,-71.459405
324,01889,MA,MIDDLESEX,NORTH READING,5A,North Reading,MA,42.571633,-71.109646
325,01890,MA,MIDDLESEX,WINCHESTER,5A,Winchester,MA,42.451945,-71.14276
326,01901,MA,ESSEX,LYNN,5A,Lynn,MA,42.461246,-70.946743
327,01902,MA,ESSEX,LYNN,5A,Lynn,MA,42.469946,-70.94113
328,01903,MA,ESSEX,LYNN,5A,Lynn,MA,42.635443,-70.879123
329,01904,MA,ESSEX,LYNN,5A,Lynn,MA,42.490421,-70.96579
330,01905,MA,ESSEX,LYNN,5A,Lynn,MA,42.464879,-70.97411
331,01906,MA,ESSEX,SAUGUS,5A,Saugus,MA,42.462796,-71.0098
332,01907,MA,ESSEX,SWAMPSCOTT,5A,Swampscott,MA,42.474409,-70.90588
333,01908,MA,ESSEX,NAHANT,5A,Nahant,MA,42.427096,-70.92809
334,01910,MA,ESSEX,LYNN,5A,Lynn,MA,42.454796,-70.974694
335,01913,MA,ESSEX,AMESBURY,5A,Amesbury,MA,42.854423,-70.93547
336,01915,MA,ESSEX,BEVERLY,5A,Beverly,MA,42.560995,-70.8757
337,01921,MA,ESSEX,BOXFORD,5A,Boxford,MA,42.677869,-71.00844
338,01922,MA,ESSEX,BYFIELD,5A,Byfield,MA,42.76087,-70.92648
339,01923,MA,ESSEX,DANVERS,5A,Danvers,MA,42.569756,-70.94322
340,01929,MA,ESSEX,ESSEX,5A,Essex,MA,42.631753,-70.77925
341,01930,MA,ESSEX,GLOUCESTER,5A,Gloucester,MA,42.624015,-70.67552
342,01931,MA,ESSEX,GLOUCESTER,5A,Gloucester,MA,42.635443,-70.879123
343,01936,MA,ESSEX,HAMILTON,5A,Hamilton,MA,42.635443,-70.879123
344,01937,MA,ESSEX,HATHORNE,5A,Hathorne,MA,42.635443,-70.879123
345,01938,MA,ESSEX,IPSWICH,5A,Ipswich,MA,42.682965,-70.84007
346,01940,MA,ESSEX,LYNNFIELD,5A,Lynnfield,MA,42.527895,-71.02834
347,01944,MA,ESSEX,MANCHESTER,5A,Manchester,MA,42.580033,-70.76462
348,01945,MA,ESSEX,MARBLEHEAD,5A,Marblehead,MA,42.497146,-70.86323
349,01949,MA,ESSEX,MIDDLETON,5A,Middleton,MA,42.602278,-71.01356
350,01950,MA,ESSEX,NEWBURYPORT,5A,Newburyport,MA,42.809891,-70.86363
351,01951,MA,ESSEX,NEWBURY,5A,Newbury,MA,42.780141,-70.86866
352,01952,MA,ESSEX,SALISBURY,5A,Salisbury,MA,42.85048,-70.86153
353,01960,MA,ESSEX,PEABODY,5A,Peabody,MA,42.534045,-70.96146
354,01961,MA,ESSEX,PEABODY,5A,Peabody,MA,42.635443,-70.879123
355,01965,MA,ESSEX,PRIDES CROSSING,5A,Prides Crossing,MA,42.558113,-70.825743
356,01966,MA,ESSEX,ROCKPORT,5A,Rockport,MA,42.659936,-70.61727
357,01969,MA,ESSEX,ROWLEY,5A,Rowley,MA,42.716708,-70.90899
358,01970,MA,ESSEX,SALEM,5A,Salem,MA,42.516845,-70.8985
359,01982,MA,ESSEX,SOUTH HAMILTON,5A,South Hamilton,MA,42.616643,-70.86513
360,01983,MA,ESSEX,TOPSFIELD,5A,Topsfield,MA,42.642471,-70.94424
361,01984,MA,ESSEX,WENHAM,5A,Wenham,MA,42.600518,-70.87618
362,01985,MA,ESSEX,WEST NEWBURY,5A,West Newbury,MA,42.790736,-70.97286
363,02018,MA,PLYMOUTH,ACCORD,5A,Accord,MA,41.970474,-70.701357
364,02019,MA,NORFOLK,BELLINGHAM,5A,Bellingham,MA,42.075122,-71.47953
365,02020,MA,PLYMOUTH,BRANT ROCK,5A,Brant Rock,MA,42.081825,-70.643868
366,02021,MA,NORFOLK,CANTON,5A,Canton,MA,42.166776,-71.1343
367,02025,MA,NORFOLK,COHASSET,5A,Cohasset,MA,42.241908,-70.81223
368,02026,MA,NORFOLK,DEDHAM,5A,Dedham,MA,42.244609,-71.16553
369,02027,MA,NORFOLK,DEDHAM,5A,Dedham,MA,42.180048,-71.08923
370,02030,MA,NORFOLK,DOVER,5A,Dover,MA,42.23888,-71.28241
371,02032,MA,NORFOLK,EAST WALPOLE,5A,East Walpole,MA,42.153912,-71.21362
372,02035,MA,NORFOLK,FOXBORO,5A,Foxboro,MA,42.061427,-71.24232
373,02038,MA,NORFOLK,FRANKLIN,5A,Franklin,MA,42.089104,-71.4069
374,02040,MA,PLYMOUTH,GREENBUSH,5A,Greenbush,MA,41.970474,-70.701357
375,02041,MA,PLYMOUTH,GREEN HARBOR,5A,Green Harbor,MA,42.069642,-70.649075
376,02043,MA,PLYMOUTH,HINGHAM,5A,Hingham,MA,42.225708,-70.88764
377,02044,MA,PLYMOUTH,HINGHAM,5A,Hingham,MA,41.970474,-70.701357
378,02045,MA,PLYMOUTH,HULL,5A,Hull,MA,42.286347,-70.87663
379,02047,MA,PLYMOUTH,HUMAROCK,5A,Humarock,MA,42.142836,-70.69353
380,02048,MA,BRISTOL,MANSFIELD,5A,Mansfield,MA,42.019982,-71.2191
381,02050,MA,PLYMOUTH,MARSHFIELD,5A,Marshfield,MA,42.109763,-70.69172
382,02051,MA,PLYMOUTH,MARSHFIELD HILLS,5A,Marshfield Hills,MA,42.151202,-70.734146
383,02052,MA,NORFOLK,MEDFIELD,5A,Medfield,MA,42.185571,-71.30476
384,02053,MA,NORFOLK,MEDWAY,5A,Medway,MA,42.151526,-71.42315
385,02054,MA,NORFOLK,MILLIS,5A,Millis,MA,42.166398,-71.36178
386,02056,MA,NORFOLK,NORFOLK,5A,Norfolk,MA,42.111836,-71.32855
387,02059,MA,PLYMOUTH,NORTH MARSHFIELD,5A,North Marshfield,MA,41.970474,-70.701357
388,02060,MA,PLYMOUTH,NORTH SCITUATE,5A,North Scituate,MA,41.970474,-70.701357
389,02061,MA,PLYMOUTH,NORWELL,5A,Norwell,MA,42.15243,-70.8205
390,02062,MA,NORFOLK,NORWOOD,5A,Norwood,MA,42.185974,-71.20166
391,02065,MA,PLYMOUTH,OCEAN BLUFF,5A,Ocean Bluff,MA,42.097219,-70.651567
392,02066,MA,PLYMOUTH,SCITUATE,5A,Scituate,MA,42.205038,-70.7513
393,02067,MA,NORFOLK,SHARON,5A,Sharon,MA,42.113749,-71.17923
394,02070,MA,NORFOLK,SHELDONVILLE,5A,Sheldonville,MA,42.180048,-71.08923
395,02071,MA,NORFOLK,SOUTH WALPOLE,5A,South Walpole,MA,42.101406,-71.27239
396,02072,MA,NORFOLK,STOUGHTON,5A,Stoughton,MA,42.125432,-71.10627
397,02081,MA,NORFOLK,WALPOLE,5A,Walpole,MA,42.145237,-71.25375
398,02090,MA,NORFOLK,WESTWOOD,5A,Westwood,MA,42.212949,-71.20735
399,02093,MA,NORFOLK,WRENTHAM,5A,Wrentham,MA,42.0597,-71.34617
400,02108,MA,SUFFOLK,BOSTON,5A,Boston,MA,42.357903,-71.06408
401,02109,MA,SUFFOLK,BOSTON,5A,Boston,MA,42.361477,-71.05417
402,02110,MA,SUFFOLK,BOSTON,5A,Boston,MA,42.356532,-71.05365
403,02111,MA,SUFFOLK,BOSTON,5A,Boston,MA,42.349838,-71.06101
404,02112,MA,SUFFOLK,BOSTON,5A,Boston,MA,42.338947,-70.919635
405,02113,MA,SUFFOLK,BOSTON,5A,Boston,MA,42.365028,-71.05636
406,02114,MA,SUFFOLK,BOSTON,5A,Boston,MA,42.361792,-71.06774
407,02115,MA,SUFFOLK,BOSTON,5A,Boston,MA,42.34308,-71.09268
408,02116,MA,SUFFOLK,BOSTON,5A,Boston,MA,42.349622,-71.07372
409,02117,MA,SUFFOLK,BOSTON,5A,Boston,MA,42.338947,-70.919635
410,02118,MA,SUFFOLK,BOSTON,5A,Boston,MA,42.338724,-71.07276
411,02119,MA,SUFFOLK,ROXBURY,5A,Boston,MA,42.324511,-71.08455
412,02120,MA,SUFFOLK,ROXBURY CROSSING,5A,Boston,MA,42.332099,-71.09651
413,02121,MA,SUFFOLK,DORCHESTER,5A,Boston,MA,42.307448,-71.08127
414,02122,MA,SUFFOLK,DORCHESTER,5A,Boston,MA,42.296298,-71.05454
415,02123,MA,SUFFOLK,BOSTON,5A,Boston,MA,42.338947,-70.919635
416,02124,MA,SUFFOLK,DORCHESTER CENTER,5A,Boston,MA,42.28713,-71.07156
417,02125,MA,SUFFOLK,DORCHESTER,5A,Boston,MA,42.316852,-71.05811
418,02126,MA,SUFFOLK,MATTAPAN,5A,Mattapan,MA,42.272098,-71.09426
419,02127,MA,SUFFOLK,BOSTON,5A,Boston,MA,42.33499,-71.04562
420,02128,MA,SUFFOLK,BOSTON,5A,Boston,MA,42.378297,-71.0255
421,02129,MA,SUFFOLK,CHARLESTOWN,5A,Charlestown,MA,42.378619,-71.06495
422,02130,MA,SUFFOLK,JAMAICA PLAIN,5A,Jamaica Plain,MA,42.309998,-71.11171
423,02131,MA,SUFFOLK,ROSLINDALE,5A,Roslindale,MA,42.284678,-71.13052
424,02132,MA,SUFFOLK,WEST ROXBURY,5A,West Roxbury,MA,42.279432,-71.1598
425,02133,MA,SUFFOLK,BOSTON,5A,Boston,MA,42.338947,-70.919635
426,02134,MA,SUFFOLK,ALLSTON,5A,Allston,MA,42.355147,-71.13164
427,02135,MA,SUFFOLK,BRIGHTON,5A,Brighton,MA,42.348418,-71.15349
428,02136,MA,SUFFOLK,HYDE PARK,5A,Hyde Park,MA,42.252198,-71.12593
429,02137,MA,SUFFOLK,READVILLE,5A,Readville,MA,42.338947,-70.919635
430,02138,MA,MIDDLESEX,CAMBRIDGE,5A,Cambridge,MA,42.379146,-71.12803
431,02139,MA,MIDDLESEX,CAMBRIDGE,5A,Cambridge,MA,42.364347,-71.10431
432,02140,MA,MIDDLESEX,CAMBRIDGE,5A,Cambridge,MA,42.393327,-71.12837
433,02141,MA,MIDDLESEX,CAMBRIDGE,5A,Cambridge,MA,42.370519,-71.08443
434,02142,MA,MIDDLESEX,CAMBRIDGE,5A,Cambridge,MA,42.362297,-71.08412
435,02143,MA,MIDDLESEX,SOMERVILLE,5A,Somerville,MA,42.381929,-71.09908
436,02144,MA,MIDDLESEX,SOMERVILLE,5A,Somerville,MA,42.399546,-71.12165
437,02145,MA,MIDDLESEX,SOMERVILLE,5A,Somerville,MA,42.390846,-71.09225
438,02148,MA,MIDDLESEX,MALDEN,5A,Malden,MA,42.428549,-71.06059
439,02149,MA,MIDDLESEX,EVERETT,5A,Everett,MA,42.409916,-71.0522
440,02150,MA,SUFFOLK,CHELSEA,5A,Chelsea,MA,42.396382,-71.03352
441,02151,MA,SUFFOLK,REVERE,5A,Revere,MA,42.416247,-71.00525
442,02152,MA,SUFFOLK,WINTHROP,5A,Winthrop,MA,42.373047,-70.97803
443,02153,MA,MIDDLESEX,MEDFORD,5A,Medford,MA,42.446396,-71.459405
444,02155,MA,MIDDLESEX,MEDFORD,5A,Medford,MA,42.419846,-71.10942
445,02156,MA,MIDDLESEX,WEST MEDFORD,5A,West Medford,MA,42.446396,-71.459405
446,02163,MA,SUFFOLK,BOSTON,5A,Boston,MA,42.367946,-71.12056
447,02169,MA,NORFOLK,QUINCY,5A,Quincy,MA,42.250739,-70.99593
448,02170,MA,NORFOLK,QUINCY,5A,Quincy,MA,42.267049,-71.01834
449,02171,MA,NORFOLK,QUINCY,5A,Quincy,MA,42.284498,-71.02316
450,02176,MA,MIDDLESEX,MELROSE,5A,Melrose,MA,42.459045,-71.06233
451,02180,MA,MIDDLESEX,STONEHAM,5A,Stoneham,MA,42.480145,-71.09835
452,02184,MA,NORFOLK,BRAINTREE,5A,Braintree,MA,42.209555,-70.99968
453,02185,MA,NORFOLK,BRAINTREE,5A,Braintree,MA,42.180048,-71.08923
454,02186,MA,NORFOLK,MILTON,5A,Milton,MA,42.253074,-71.07496
455,02187,MA,NORFOLK,MILTON VILLAGE,5A,Milton Village,MA,42.180048,-71.08923
456,02188,MA,NORFOLK,WEYMOUTH,5A,Weymouth,MA,42.212866,-70.95872
457,02189,MA,NORFOLK,EAST WEYMOUTH,5A,Weymouth,MA,42.2112,-70.93111
458,02190,MA,NORFOLK,SOUTH WEYMOUTH,5A,Weymouth,MA,42.1711,-70.94597
459,02191,MA,NORFOLK,NORTH WEYMOUTH,5A,Weymouth,MA,42.242749,-70.94434
460,02196,MA,SUFFOLK,BOSTON,5A,Boston,MA,42.338947,-70.919635
461,02199,MA,SUFFOLK,BOSTON,5A,Boston,MA,42.34713,-71.08234
462,02201,MA,SUFFOLK,BOSTON,5A,Boston,MA,42.338947,-70.919635
463,02203,MA,SUFFOLK,BOSTON,5A,Boston,MA,42.361485,-71.060364
464,02205,MA,SUFFOLK,BOSTON,5A,Boston,MA,42.350334,-71.053877
465,02210,MA,SUFFOLK,BOSTON,5A,Boston,MA,42.347974,-71.04463
466,02211,MA,SUFFOLK,BOSTON,5A,Boston,MA,42.338947,-70.919635
467,02212,MA,SUFFOLK,BOSTON,5A,Boston,MA,42.446396,-71.459405
468,02215,MA,SUFFOLK,BOSTON,5A,Boston,MA,42.346997,-71.10215
469,02217,MA,SUFFOLK,BOSTON,5A,Boston,MA,42.338947,-70.919635
470,02222,MA,SUFFOLK,BOSTON,5A,Boston,MA,42.367797,-71.06282
471,02228,MA,SUFFOLK,EAST BOSTON,5A,East Boston,MA,42.35,-71.06
472,02238,MA,MIDDLESEX,CAMBRIDGE,5A,Cambridge,MA,42.446396,-71.459405
473,02241,MA,SUFFOLK,BOSTON,5A,Boston,MA,42.338947,-70.919635
474,02269,MA,NORFOLK,QUINCY,5A,Quincy,MA,42.180048,-71.08923
475,02283,MA,SUFFOLK,BOSTON,5A,Boston,MA,42.338947,-70.919635
476,02297,MA,SUFFOLK,BOSTON,5A,Boston,MA,42.338947,-70.919635
477,02301,MA,PLYMOUTH,BROCKTON,5A,Brockton,MA,42.0794,-71.03441
478,02302,MA,PLYMOUTH,BROCKTON,5A,Brockton,MA,42.08715,-71.00222
479,02303,MA,PLYMOUTH,BROCKTON,5A,Brockton,MA,41.970474,-70.701357
480,02304,MA,PLYMOUTH,BROCKTON,5A,Brockton,MA,41.970474,-70.701357
481,02305,MA,PLYMOUTH,BROCKTON,5A,Brockton,MA,41.970474,-70.701357
482,02322,MA,NORFOLK,AVON,5A,Avon,MA,42.121932,-71.04522
483,02324,MA,PLYMOUTH,BRIDGEWATER,5A,Bridgewater,MA,41.979501,-70.97215
484,02325,MA,PLYMOUTH,BRIDGEWATER,5A,Bridgewater,MA,41.98725,-70.972786
485,02327,MA,PLYMOUTH,BRYANTVILLE,5A,Bryantville,MA,42.040708,-70.827245
486,02330,MA,PLYMOUTH,CARVER,5A,Carver,MA,41.873697,-70.7656
487,02331,MA,PLYMOUTH,DUXBURY,5A,Duxbury,MA,41.970474,-70.701357
488,02332,MA,PLYMOUTH,DUXBURY,5A,Duxbury,MA,42.031371,-70.70105
489,02333,MA,PLYMOUTH,EAST BRIDGEWATER,5A,East Bridgewater,MA,42.029083,-70.95227
490,02334,MA,BRISTOL,EASTON,5A,Easton,MA,42.023528,-71.132397
491,02337,MA,PLYMOUTH,ELMWOOD,5A,Elmwood,MA,42.022225,-70.931588
492,02338,MA,PLYMOUTH,HALIFAX,5A,Halifax,MA,41.999851,-70.85395
493,02339,MA,PLYMOUTH,HANOVER,5A,Hanover,MA,42.12867,-70.85913
494,02340,MA,PLYMOUTH,HANOVER,5A,Hanover,MA,42.11,-70.81
495,02341,MA,PLYMOUTH,HANSON,5A,Hanson,MA,42.059434,-70.86205
496,02343,MA,NORFOLK,HOLBROOK,5A,Holbrook,MA,42.148351,-71.01037
497,02344,MA,PLYMOUTH,MIDDLEBORO,5A,Middleboro,MA,41.970474,-70.701357
498,02345,MA,PLYMOUTH,MANOMET,5A,Manomet,MA,41.888198,-70.581029
499,02346,MA,PLYMOUTH,MIDDLEBORO,5A,Middleboro,MA,41.889582,-70.89406
500,02347,MA,PLYMOUTH,LAKEVILLE,5A,Lakeville,MA,41.835094,-70.95973
501,02348,MA,PLYMOUTH,LAKEVILLE,5A,Middleboro,MA,41.970474,-70.701357
502,02349,MA,PLYMOUTH,MIDDLEBORO,5A,Middleboro,MA,41.970474,-70.701357
503,02350,MA,PLYMOUTH,MONPONSETT,5A,Monponsett,MA,42.018525,-70.847486
504,02351,MA,PLYMOUTH,ABINGTON,5A,Abington,MA,42.119534,-70.94787
505,02355,MA,PLYMOUTH,NORTH CARVER,5A,North Carver,MA,41.916918,-70.801331
506,02356,MA,BRISTOL,NORTH EASTON,5A,North Easton,MA,42.058507,-71.11309
507,02357,MA,BRISTOL,NORTH EASTON,5A,North Easton,MA,42.064499,-71.087091
508,02358,MA,PLYMOUTH,NORTH PEMBROKE,5A,North Pembroke,MA,41.805219,-70.62642
509,02359,MA,PLYMOUTH,PEMBROKE,5A,Pembroke,MA,42.065554,-70.80426
510,02360,MA,PLYMOUTH,PLYMOUTH,5A,Plymouth,MA,41.894676,-70.61999
511,02361,MA,PLYMOUTH,PLYMOUTH,5A,Plymouth,MA,41.970474,-70.701357
512,02362,MA,PLYMOUTH,PLYMOUTH,5A,Plymouth,MA,41.970474,-70.701357
513,02364,MA,PLYMOUTH,KINGSTON,5A,Kingston,MA,41.993102,-70.73827
514,02366,MA,PLYMOUTH,SOUTH CARVER,5A,South Carver,MA,41.854063,-70.66088
515,02367,MA,PLYMOUTH,PLYMPTON,5A,Plympton,MA,41.968987,-70.80452
516,02368,MA,NORFOLK,RANDOLPH,5A,Randolph,MA,42.173417,-71.04912
517,02370,MA,PLYMOUTH,ROCKLAND,5A,Rockland,MA,42.129513,-70.91189
518,02375,MA,BRISTOL,SOUTH EASTON,5A,South Easton,MA,42.029749,-71.10191
519,02379,MA,PLYMOUTH,WEST BRIDGEWATER,5A,West Bridgewater,MA,42.02195,-71.01878
520,02381,MA,PLYMOUTH,WHITE HORSE BEACH,5A,White Horse Beach,MA,41.931602,-70.561051
521,02382,MA,PLYMOUTH,WHITMAN,5A,Whitman,MA,42.08235,-70.93734
522,02420,MA,MIDDLESEX,LEXINGTON,5A,Lexington,MA,42.452895,-71.21619
523,02421,MA,MIDDLESEX,LEXINGTON,5A,Lexington,MA,42.439295,-71.23553
524,02445,MA,NORFOLK,BROOKLINE,5A,Brookline,MA,42.324397,-71.13933
525,02446,MA,NORFOLK,BROOKLINE,5A,Brookline,MA,42.344747,-71.12141
526,02447,MA,NORFOLK,BROOKLINE VILLAGE,5A,Brookline Village,MA,42.180048,-71.08923
527,02451,MA,MIDDLESEX,WALTHAM,5A,Waltham,MA,42.393029,-71.24771
528,02452,MA,MIDDLESEX,WALTHAM,5A,Waltham,MA,42.392496,-71.22153
529,02453,MA,MIDDLESEX,WALTHAM,5A,Waltham,MA,42.370446,-71.23563
530,02454,MA,MIDDLESEX,WALTHAM,5A,Waltham,MA,42.356719,-71.250479
531,02455,MA,MIDDLESEX,NORTH WALTHAM,5A,North Waltham,MA,42.39,-71.22
532,02456,MA,MIDDLESEX,NEW TOWN,5A,New Town,MA,42.446396,-71.459405
533,02457,MA,NORFOLK,BABSON PARK,5A,Babson Park,MA,42.180048,-71.08923
534,02458,MA,MIDDLESEX,NEWTON,5A,Newton,MA,42.354727,-71.18809
535,02459,MA,MIDDLESEX,NEWTON CENTER,5A,Newton Center,MA,42.321197,-71.193
536,02460,MA,MIDDLESEX,NEWTONVILLE,5A,Newtonville,MA,42.352996,-71.20907
537,02461,MA,MIDDLESEX,NEWTON HIGHLANDS,5A,Newton Highlands,MA,42.31883,-71.20822
538,02462,MA,MIDDLESEX,NEWTON LOWER FALLS,5A,Newton Lower Falls,MA,42.331646,-71.25761
539,02464,MA,MIDDLESEX,NEWTON UPPER FALLS,5A,Newton Upper Falls,MA,42.311997,-71.22046
540,02465,MA,MIDDLESEX,WEST NEWTON,5A,West Newton,MA,42.351046,-71.22677
541,02466,MA,MIDDLESEX,AUBURNDALE,5A,Auburndale,MA,42.345833,-71.24735
542,02467,MA,MIDDLESEX,CHESTNUT HILL,5A,Chestnut Hill,MA,42.321997,-71.17314
543,02468,MA,MIDDLESEX,WABAN,5A,Waban,MA,42.325247,-71.2319
544,02471,MA,MIDDLESEX,WATERTOWN,5A,Watertown,MA,42.446396,-71.459405
545,02472,MA,MIDDLESEX,WATERTOWN,5A,Watertown,MA,42.371296,-71.18196
546,02474,MA,MIDDLESEX,ARLINGTON,5A,Arlington,MA,42.419496,-71.15635
547,02475,MA,MIDDLESEX,ARLINGTON HEIGHTS,5A,Arlington Heights,MA,42.446396,-71.459405
548,02476,MA,MIDDLESEX,ARLINGTON,5A,Arlington,MA,42.416745,-71.17761
549,02478,MA,MIDDLESEX,BELMONT,5A,Belmont,MA,42.391546,-71.17471
550,02479,MA,MIDDLESEX,WAVERLEY,5A,Waverley,MA,42.446396,-71.459405
551,02481,MA,NORFOLK,WELLESLEY HILLS,5A,Wellesley Hills,MA,42.313329,-71.27649
552,02482,MA,NORFOLK,WELLESLEY,5A,Wellesley,MA,42.300096,-71.30336
553,02492,MA,NORFOLK,NEEDHAM,5A,Needham,MA,42.278247,-71.23388
554,02493,MA,MIDDLESEX,WESTON,5A,Weston,MA,42.358663,-71.28831
555,02494,MA,NORFOLK,NEEDHAM HEIGHTS,5A,Needham,MA,42.29813,-71.23154
556,02532,MA,BARNSTABLE,BUZZARDS BAY,5A,Buzzards Bay,MA,41.751841,-70.59764
557,02534,MA,BARNSTABLE,CATAUMET,5A,Cataumet,MA,41.66566,-70.616
558,02535,MA,DUKES,CHILMARK,5A,Chilmark,MA,41.345578,-70.75145
559,02536,MA,BARNSTABLE,EAST FALMOUTH,5A,East Falmouth,MA,41.578992,-70.5614
560,02537,MA,BARNSTABLE,EAST SANDWICH,5A,East Sandwich,MA,41.733837,-70.43754
561,02538,MA,PLYMOUTH,EAST WAREHAM,5A,East Wareham,MA,41.782915,-70.64881
562,02539,MA,DUKES,EDGARTOWN,5A,Edgartown,MA,41.380479,-70.52453
563,02540,MA,BARNSTABLE,FALMOUTH,5A,Falmouth,MA,41.56105,-70.61968
564,02541,MA,BARNSTABLE,FALMOUTH,5A,Falmouth,MA,41.799312,-70.308662
565,02542,MA,BARNSTABLE,BUZZARDS BAY,5A,Buzzards Bay,MA,41.665605,-70.52456
566,02543,MA,BARNSTABLE,WOODS HOLE,5A,Woods Hole,MA,41.526791,-70.66505
567,02552,MA,DUKES,MENEMSHA,5A,Menemsha,MA,41.379836,-70.643092
568,02553,MA,BARNSTABLE,MONUMENT BEACH,5A,Monument Beach,MA,41.67336,-70.608047
569,02554,MA,NANTUCKET,NANTUCKET,5A,Nantucket,MA,41.276758,-70.09089
570,02556,MA,BARNSTABLE,NORTH FALMOUTH,5A,North Falmouth,MA,41.6403,-70.63036
571,02557,MA,DUKES,OAK BLUFFS,5A,Oak Bluffs,MA,41.417376,-70.560032
572,02558,MA,PLYMOUTH,ONSET,5A,Onset,MA,41.746424,-70.65956
573,02559,MA,BARNSTABLE,POCASSET,5A,Pocasset,MA,41.694132,-70.61706
574,02561,MA,BARNSTABLE,SAGAMORE,5A,Sagamore,MA,41.770254,-70.533664
575,02562,MA,BARNSTABLE,SAGAMORE BEACH,5A,Sagamore Beach,MA,41.793263,-70.519584
576,02563,MA,BARNSTABLE,SANDWICH,5A,Sandwich,MA,41.735645,-70.48866
577,02564,MA,NANTUCKET,SIASCONSET,5A,Siasconset,MA,41.273949,-70.015545
578,02568,MA,DUKES,VINEYARD HAVEN,5A,Vineyard Haven,MA,41.451263,-70.60872
579,02571,MA,PLYMOUTH,WAREHAM,5A,Wareham,MA,41.751554,-70.71059
580,02574,MA,BARNSTABLE,WEST FALMOUTH,5A,West Falmouth,MA,41.603946,-70.638189
581,02575,MA,DUKES,WEST TISBURY,5A,West Tisbury,MA,41.378807,-70.66376
582,02576,MA,PLYMOUTH,WEST WAREHAM,5A,West Wareham,MA,41.776042,-70.75783
583,02584,MA,NANTUCKET,NANTUCKET,5A,Nantucket,MA,41.277794,-70.046019
584,02601,MA,BARNSTABLE,HYANNIS,5A,Hyannis,MA,41.654741,-70.2895
585,02630,MA,BARNSTABLE,BARNSTABLE,5A,Barnstable,MA,41.700327,-70.29568
586,02631,MA,BARNSTABLE,BREWSTER,5A,Brewster,MA,41.746647,-70.07773
587,02632,MA,BARNSTABLE,CENTERVILLE,5A,Centerville,MA,41.658718,-70.34658
588,02633,MA,BARNSTABLE,CHATHAM,5A,Chatham,MA,41.686534,-69.97746
589,02634,MA,BARNSTABLE,CENTERVILLE,5A,Centerville,MA,41.799312,-70.308662
590,02635,MA,BARNSTABLE,COTUIT,5A,Cotuit,MA,41.625037,-70.44317
591,02637,MA,BARNSTABLE,CUMMAQUID,5A,Cummaquid,MA,41.701438,-70.277212
592,02638,MA,BARNSTABLE,DENNIS,5A,Dennis,MA,41.736684,-70.19183
593,02639,MA,BARNSTABLE,DENNIS PORT,5A,Dennis Port,MA,41.661115,-70.13348
594,02641,MA,BARNSTABLE,EAST DENNIS,5A,East Dennis,MA,41.734713,-70.20467
595,02642,MA,BARNSTABLE,EASTHAM,5A,Eastham,MA,41.844087,-69.98921
596,02643,MA,BARNSTABLE,EAST ORLEANS,5A,East Orleans,MA,41.784308,-69.962034
